REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C86,,0,0,0,MIN,0.56,1.27,3.7,76,0.9,6,127,50,50,20,99,69,,78,78,34,30,,,,0.1,Soybean,0,0,0,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C87,,0,0,0,MIN,0.56,1.24,3.5,70,1.1,5.9,124,48,45,17,94,66,,77,77,33,30,,,,0.1,Soybean,0,0,0,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C88,,0,0,0,MIN,0.56,1.25,4.1,76,1,6.1,86,74,53,14,123,82,,173,173,38,34,,,,0.1,Soybean,0,0,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C89,,0,0,0,MIN,0.41,1.31,3,63,1.1,5.7,122,38,44,13,119,81,,149,149,33,31,,,,0.1,Soybean,0.4,0,0,60,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C810,,0,0,0,MIN,0.41,1.34,2.8,64,1,5.7,118,36,44,14,112,77,,134,134,31,28,,,,0.1,Soybean,0.3,0,0,70,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C811,,0,0,0,MIN,0.32,1.35,3.3,73,0.9,6,78,43,47,20,156,103,,109,109,38,29,,,,0.1,Soybean,0,0,0,50,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C812,,0,0,0,MIN,0.32,1.34,2.9,74,0.8,6,73,38,47,20,140,94,,103,103,37,27,,,,0.1,Soybean,0,0,0,60,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C813,,0,0,0,MIN,0.76,1.17,5.4,80,1.1,6.2,96,92,48,23,176,113,,113,113,59,38,,,,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C91,,0,0,0,MIN,0.36,1.24,3.4,69,1,5.8,42,54,42,18,146,98,,103,103,38,31,,,,0.1,Soybean,0.3,0,40,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C92,,0,0,0,MIN,0.36,1.28,3.4,70,1,5.8,39,52,44,18,152,101,,103,103,32,32,,,,0.1,Soybean,0.3,0,50,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C93,,0,0,0,MIN,0.41,1.3,4.6,79,1,6.2,83,48,51,23,173,110,,144,144,33,32,,,,0.1,Soybean,0,0,0,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
