REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GY1,NA,0,0,0,MIN,0.56,1.1,6.1,72,1.7,5.4,20,97,46,19,78,NA,NA,96,96,32,81,NA,NA,NA,0.1,"Lawn, centipede",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GF1,NA,0,0,0,MIN,0.09,1.45,1.7,44,1,4.7,29,21,27,11,12,24,24,23,23,17,41,NA,NA,NA,0.1,"Bermuda hay/past., E",0.7,60-80,80,100,25,0,$,$,0,$,NA,12,"Bermuda hay/past., M",0,180-220,70,190,$,$,$,0,$,NA,12,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018
SL023897,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K12,NA,3,2018,0.4,MIN,0.32,1.36,3,84,0.5,6.2,135,68,50,23,120,86,86,80,80,105,29,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,20,0,0,0,0,0,0,NA,3,Sweetpotato,0,60-90,0,10,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/12/2019
SL023897,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K13,NA,0,0,0,MIN,0.56,1.38,4.7,86,0.6,6.4,194,80,58,20,161,108,108,95,95,91,28,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,NA,3,Sweetpotato,0,60-90,0,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/12/2019
SL023897,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K14,NA,0,0,0,MIN,0.41,1.34,3.7,85,0.6,6.3,188,71,55,20,131,91,91,82,82,94,29,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,NA,3,Sweetpotato,0,60-90,0,10,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/12/2019
SL023897,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K15,NA,0,0,0,MIN,0.18,1.43,2.4,79,0.5,5.9,152,47,51,18,80,65,65,76,76,77,20,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,50,0,25,0,0,0,0,NA,3,Sweetpotato,0,60-90,0,70,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/12/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K01,NA,3,2018,0.5,MIN,0.18,1.35,2.4,71,0.7,5.6,146,56,43,17,78,57,64,53,53,64,22,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,100,0,25,0,0,0,0,NA,6,Sweetpotato,0,60-90,0,40,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K02,NA,3,2018,0.4,MIN,0.32,1.33,3.1,69,1,5.7,181,49,44,17,130,95,88,60,60,92,24,NA,NA,NA,0.1,"Corn, grain",0.3,120 - 160,0,40,0,25,0,0,0,0,NA,3,"Vegetables, other",0,80-100,0,110,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K03,NA,0,0,0,MIN,0.22,1.33,2.6,77,0.6,5.9,148,52,47,20,77,63,56,61,61,63,22,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,40,0,25,0,0,0,0,NA,3,"Vegetables, other",0,80-100,0,110,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K04,NA,0,0,0,MIN,0.13,1.19,3.1,87,0.4,6.4,76,86,48,25,57,38,45,52,52,88,21,NA,NA,NA,0.1,"Vegetables, other",0,80-100,60,40,0,20,0,0,0,0,NA,6,Sweetpotato,0,60-90,0,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K05,NA,0,0,0,MIN,0.27,1.34,3.1,77,0.7,5.9,132,74,49,15,95,67,74,82,82,158,25,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,60,0,25,0,0,0,0,NA,6,Sweetpotato,0,60-90,0,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K06,NA,0,0,0,MIN,0.41,1.26,3.7,78,0.8,5.9,229,63,54,15,142,95,102,130,130,162,27,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,80,0,0,0,0,0,0,NA,6,Sweetpotato,0,60-90,0,30,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K07,NA,0,0,0,MIN,0.32,1.37,3.1,79,0.6,6,226,59,53,17,112,77,84,129,129,62,28,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,90,0,0,0,0,0,0,NA,6,Sweetpotato,0,60-90,0,40,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K08,NA,0,0,0,MIN,0.22,1.39,2.9,78,0.6,6,200,65,49,17,83,60,67,119,119,53,29,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,80,0,0,0,0,0,0,NA,6,Sweetpotato,0,60-90,0,20,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,K09,NA,0,0,0,MIN,0.18,1.31,3.1,80,0.6,6.1,91,83,48,19,55,42,49,57,57,56,23,NA,NA,NA,0.1,"Vegetables, other",0,80-100,40,50,0,25,0,0,0,0,NA,6,Sweetpotato,0,60-90,0,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,L01,NA,3,2018,0.5,MIN,0.18,1.43,2,65,0.7,5.7,188,47,40,13,81,59,59,65,65,45,15,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,120,0,25,0,0,0,0,NA,6,Soybean,0,0,0,50,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,L02,NA,3,2018,0.4,MIN,0.13,1.46,1.8,64,0.6,5.6,217,31,41,15,74,54,54,60,60,50,15,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,160,0,25,0,0,0,0,NA,6,Soybean,0,0,0,80,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,L4A,NA,3,2018,0.5,MIN,0.09,1.28,4.6,90,0.4,6.4,51,92,49,31,45,31,31,55,55,44,20,NA,NA,NA,0.1,"Vegetables, other",0,80-100,110,40,0,20,0,0,0,0,NA,6,Soybean,0,0,20,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,L4B,NA,0,0,0,MIN,0.13,1.48,2.3,86,0.3,6.3,141,33,60,19,74,50,50,58,58,44,18,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,150,0,25,0,0,0,0,NA,6,Soybean,0,0,0,70,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M08,NA,0,0,0,MIN,0.22,1.41,2,72,0.6,5.8,151,54,43,15,92,72,65,112,112,69,17,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,50,0,25,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,0,100,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M09,NA,0,0,0,MIN,0.18,1.42,2.2,72,0.6,5.8,132,61,41,17,73,61,54,86,86,48,18,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,30,0,25,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,0,90,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M11,NA,0,0,0,MIN,0.27,1.36,2.9,78,0.6,6,136,94,44,18,74,61,54,69,69,68,20,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,25,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,0,30,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M12,NA,0,0,0,MIN,0.18,1.38,2.4,74,0.6,5.7,114,84,39,17,64,55,48,70,70,58,18,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,25,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,10,50,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M14,NA,0,0,0,MIN,1.02,1.31,5.6,81,1.1,6,208,148,51,17,117,87,80,81,81,90,28,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,0,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,0,0,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M15,NA,0,0,0,MIN,0.22,1.39,2.5,71,0.7,5.7,107,73,40,17,69,58,51,63,63,55,18,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,25,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,20,70,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N02,NA,3,2018,0.3,MIN,0.09,1.28,3.2,81,0.6,6.1,42,94,42,25,49,45,38,24,24,60,41,NA,NA,NA,0.1,Sweetpotato,0,60-90,60,0,0,0,0,$,0.5,0,NA,6,"Vegetables, other",0,80-100,130,30,0,0,$,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N03,NA,0,0,0,MIN,0.36,1.38,2.6,67,0.8,5.5,209,70,39,14,91,65,65,94,94,101,32,NA,NA,NA,0.1,Cucumber,0.4,80-140,0,70,0,0,0,0,0,0,NA,6,"Vegetables, other",0,80-100,0,70,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N04,NA,0,0,0,MIN,0.27,1.36,2.5,66,0.8,5.4,238,38,45,13,84,60,60,77,77,123,33,NA,NA,NA,0.1,Cucumber,0.4,80-140,0,140,0,0,0,0,0,0,NA,6,"Vegetables, other",0,80-100,0,140,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N05,NA,0,0,0,MIN,0.13,1.42,2.6,75,0.6,5.8,148,70,43,19,58,45,45,88,88,84,39,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,70,0,0,0,0,0,0,NA,6,"Vegetables, other",0,80-100,0,70,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N06,NA,0,0,0,MIN,0.18,1.44,2.7,76,0.6,5.8,155,68,46,17,78,57,57,69,69,109,30,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,80,0,0,0,0,0,0,NA,6,"Vegetables, other",0,80-100,0,80,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N07,NA,0,0,0,MIN,0.36,1.31,4,77,0.9,5.8,130,93,46,19,75,55,62,90,90,102,28,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,30,0,0,0,0,0,0,NA,6,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N10,NA,0,0,0,MIN,0.13,1.44,2,72,0.6,5.7,159,44,46,16,67,57,50,72,72,131,14,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,80,0,25,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,0,130,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N11,NA,3,2018,0,MIN,0.32,1.38,3.2,76,0.8,5.8,221,68,49,16,100,70,70,97,97,189,18,NA,NA,NA,0.1,Cucumber,0,80-140,0,80,0,25,0,0,0,0,NA,6,"Vegetables, other",0,80-100,0,80,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N12,NA,0,0,0.4,MIN,0.13,1.38,2.6,74,0.7,5.7,157,65,43,18,115,79,79,59,59,106,24,NA,NA,NA,0.1,Cucumber,0,80-140,0,80,0,25,0,0,0,0,NA,6,"Vegetables, other",0,80-100,0,80,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N13,NA,2,2018,0.4,MIN,0.09,1.29,4.3,78,0.9,5.9,54,153,39,22,44,43,36,26,26,73,43,NA,NA,NA,0.1,Sweetpotato,0,60-90,30,0,0,0,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,100,0,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N14,NA,0,0,0,MIN,0.22,1.37,3.5,73,1,5.7,149,110,40,18,66,57,50,53,53,83,25,NA,NA,NA,0.1,Sweetpotato,0.3,60-90,0,0,0,25,0,0,0.5,0,NA,6,"Vegetables, other",0,80-100,0,10,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N15,NA,0,0,0,MIN,0.56,1.34,4,73,1.1,5.8,151,79,45,19,56,44,44,55,55,93,32,NA,NA,NA,0.2,"Vegetables, other",0.3,80-100,0,60,0,0,0,0,0,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N17,NA,0,0,0,MIN,0.13,1.3,3.2,75,0.8,5.7,60,100,37,23,41,35,35,27,27,48,24,NA,NA,NA,0.1,"Vegetables, other",0.3,80-100,90,30,0,25,0,0,0,0,NA,6,Soybean,0,0,10,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N18,NA,2,2018,0.3,MIN,0.22,1.31,2.9,70,0.9,5.7,145,71,40,18,66,50,57,51,51,69,20,NA,NA,NA,0.1,"Vegetables, other",0.3,80-100,0,70,0,25,0,0,0,0,NA,6,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N19,NA,3,2018,0.3,MIN,0.13,1.4,3.2,77,0.8,5.9,101,98,41,21,68,51,58,26,26,69,31,NA,NA,NA,0.1,"Vegetables, other",0,80-100,20,30,0,0,0,0,0,0,NA,6,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N20,NA,3,2018,0.4,MIN,0.13,1.31,4.1,76,1,5.8,70,136,38,21,52,48,48,24,24,71,35,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,0,0,$,0.5,0,NA,6,"Corn, grain",0,120 - 160,0,0,0,0,6,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,N21,NA,0,0,0,MIN,0.27,1.28,4.4,76,1,5.8,57,116,44,19,99,76,76,33,33,80,32,NA,NA,NA,0.1,Sweetpotato,0.3,60-90,20,0,0,0,0,0,0.5,0,NA,6,"Corn, grain",0,120 - 160,10,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G02,NA,0,0,0,MIN,0.22,1.35,3,76,0.7,5.8,112,85,44,17,93,66,73,74,74,65,26,NA,NA,NA,0.1,"Vegetables, other",0,80-100,10,50,0,0,0,0,0,0,NA,6,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G03,NA,0,0,0,MIN,0.36,1.33,3.3,74,0.9,5.7,218,65,50,14,117,80,87,134,134,94,28,NA,NA,NA,0.1,"Vegetables, other",0.3,80-100,0,80,0,0,0,0,0,0,NA,6,"Corn, grain",0,120 - 160,0,20,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G04,NA,3,2018,0.3,MIN,0.18,1.45,2,76,0.5,6,168,34,49,19,66,49,49,110,110,42,15,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,150,0,25,0,0,0,0,NA,6,Cantaloupe/Melons,0,60-80,0,150,0,0,0,1,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G05,NA,0,0,0,MIN,0.27,1.46,2.7,73,0.7,5.8,170,60,46,15,102,71,78,104,104,50,19,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,90,0,25,0,0,0,0,NA,6,"Corn, grain",0,120 - 160,0,30,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G06,NA,0,0,0,MIN,0.13,1.41,1.8,69,0.6,5.6,88,20,44,19,27,39,39,40,40,31,15,NA,NA,NA,0.1,Switchgrass,0,120-160,0,90,0,25,0,0,0,0,NA,12,Switchgrass,0,120-160,0,90,0,0,0,0,0,NA,12,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G07,NA,0,0,0,MIN,0.18,1.4,1.9,64,0.7,5.4,137,18,44,15,32,44,44,75,75,35,17,NA,NA,NA,0.1,Switchgrass,0,120-160,0,100,0,25,0,0,0,0,NA,12,Switchgrass,0,120-160,0,100,0,0,0,0,0,NA,12,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G08,NA,3,2018,0.3,MIN,0.22,1.4,2.4,75,0.6,5.8,181,43,50,16,90,64,64,204,204,75,19,NA,NA,NA,0.1,Soybean,0,0,0,50,0,25,0,0,0,0,NA,3,"Vegetables, other",0,80-100,0,130,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G09,NA,0,0,0,MIN,0.18,1.44,2.4,68,0.8,5.5,189,55,41,15,186,129,122,120,120,56,17,NA,NA,NA,0.1,Sweetpotato,0.4,60-90,0,50,0,25,0,0,0.5,0,NA,6,Soybean,0,0,0,30,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G10,NA,3,2018,0.3,MIN,0.13,1.45,1.7,74,0.4,6,158,18,47,21,120,82,82,91,91,43,13,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,190,0,25,0,0,0,0,NA,6,Soybean,0,0,0,100,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G11,NA,0,0,0,MIN,0.09,1.43,1.6,62,0.6,5.3,80,22,41,14,33,NA,NA,66,66,27,14,NA,NA,NA,0.1,"Hardwood, M",0,80-120,0,30,25,NA,0,0,NA,NA,NA,11,"Hardwood, M",0,80-120,0,30,$,0,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G12,NA,0,0,0,MIN,0.13,1.4,2.8,76,0.7,5.9,128,47,49,19,79,57,NA,112,112,44,18,NA,NA,NA,0.1,"Tobacco, flue-cured",0,50-80,0,100,0,25,0,0,0,0,NA,1,"Hardwood, M",0,80-120,0,0,0,0,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,H02,NA,0,0,0,MIN,0.13,1.47,1.8,71,0.5,5.9,167,25,48,16,115,79,79,126,126,77,15,NA,NA,NA,0.1,Soybean,0,0,0,90,0,25,0,0,0,0,NA,3,Small Grain (SG),0,80-100,0,90,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,H03,NA,0,0,0,MIN,0.13,1.49,1.7,62,0.6,5.5,158,34,38,14,99,69,69,83,83,55,16,NA,NA,NA,0,Soybean,0.3,0,0,70,25,25,0,0,0,0,NA,3,Small Grain (SG),0,80-100,0,70,$,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2/13/2019
