REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date,Location
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GY1,NA,0,0,0,MIN,0.56,1.1,6.1,72,1.7,5.4,20,97,46,19,78,NA,NA,96,96,32,81,NA,NA,NA,0.1,"Lawn, centipede",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018,Clinton
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GF1,NA,0,0,0,MIN,0.09,1.45,1.7,44,1,4.7,29,21,27,11,12,24,24,23,23,17,41,NA,NA,NA,0.1,"Bermuda hay/past., E",0.7,60-80,80,100,25,0,$,$,0,$,NA,12,"Bermuda hay/past., M",0,180-220,70,190,$,$,$,0,$,NA,12,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018,Clinton
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8005,NA,0,0,0,MIN,0.51,1.36,3.3,71,1,5.7,166,65,45,16,157,104,NA,51,51,30,42,NA,NA,NA,0.1,Soybean,0.3,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8006,NA,0,0,0,MIN,0.46,1.36,3.8,82,0.7,6.2,161,67,59,15,177,114,NA,65,65,30,34,NA,NA,NA,0.1,Soybean,0,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8007,NA,0,0,0,MIN,0.41,1.36,3.2,75,0.8,5.8,142,69,53,11,215,139,NA,91,91,37,33,NA,NA,NA,0.1,Soybean,0,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8008,NA,0,0,0,MIN,0.51,1.34,3.2,66,1.1,5.5,74,79,43,10,205,133,NA,133,133,31,44,NA,NA,NA,0.1,Soybean,0.5,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8009,NA,0,0,0,MIN,0.27,1.37,2.6,74,0.7,5.9,90,60,48,15,199,129,NA,120,120,25,36,NA,NA,NA,0.1,Soybean,0,0,0,30,0,0,2,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8010,NA,0,0,0,MIN,0.92,1.24,4.4,66,1.5,5.6,151,86,43,13,176,116,NA,153,153,45,54,NA,NA,NA,0.1,Soybean,0.6,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8011,NA,0,0,0,MIN,0.27,1.36,3,72,0.8,5.6,89,44,48,17,209,135,NA,104,104,39,49,NA,NA,NA,0.1,Soybean,0.3,0,0,50,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8012,NA,0,0,0,MIN,0.32,1.34,2.9,68,0.9,5.6,71,51,42,17,194,126,NA,66,66,37,35,NA,NA,NA,0.1,Soybean,0.4,0,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C8013,NA,0,0,0,MIN,0.41,1.28,3.7,75,0.9,5.8,98,59,48,19,184,120,NA,74,74,44,42,NA,NA,NA,0.1,Soybean,0,0,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9001,NA,0,0,0,MIN,0.46,1.26,3.2,67,1,5.4,39,70,40,16,139,93,NA,96,96,40,40,NA,NA,NA,0.1,Soybean,0.5,0,50,10,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9002,NA,0,0,0,MIN,0.32,1.34,3.1,76,0.7,5.9,101,40,52,18,157,104,NA,123,123,32,37,NA,NA,NA,0.1,Soybean,0,0,0,60,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9003,NA,0,0,0,MIN,0.56,1.24,3.6,71,1,5.7,70,64,45,18,174,114,NA,110,110,35,44,NA,NA,NA,0.1,Soybean,0.3,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9004,NA,0,0,0,MIN,0.66,1.23,4.2,78,0.9,6,92,74,49,20,139,93,NA,91,91,32,57,NA,NA,NA,0.2,Soybean,0,0,0,10,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9005,NA,0,0,0,MIN,0.36,1.37,2.9,78,0.6,5.9,57,45,51,19,189,123,NA,78,78,22,37,NA,NA,NA,0.1,Soybean,0,0,10,50,0,0,2,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9006,NA,0,0,0,MIN,0.36,1.41,2.8,72,0.8,5.8,77,31,50,17,140,94,NA,70,70,33,41,NA,NA,NA,0.1,Soybean,0,0,0,80,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9007,NA,0,0,0,MIN,0.41,1.28,3.5,78,0.8,6,61,43,53,19,182,119,NA,74,74,23,44,NA,NA,NA,0.1,Soybean,0,0,10,50,0,0,2,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9008,NA,0,0,0,MIN,0.32,1.42,3,87,0.4,6.4,67,29,62,20,187,116,NA,96,96,24,36,NA,NA,NA,0.1,Soybean,0,0,0,80,0,0,2,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9009,NA,0,0,0,MIN,0.46,1.4,3.4,75,0.8,6,78,33,51,19,167,110,NA,46,46,24,40,NA,NA,NA,0.1,Soybean,0,0,0,70,0,0,2,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C6007,NA,0,0,0,MIN,1.25,1.27,3.8,58,1.6,5.4,97,67,40,10,85,61,NA,114,114,56,91,NA,NA,NA,0.1,Soybean,0.8,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,C9010,NA,0,0,0,MIN,0.81,1.33,3.9,74,1,5.9,112,43,51,18,159,105,NA,63,63,28,54,NA,NA,NA,0.1,Soybean,0,0,0,50,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,10C01,NA,0,0,0,MIN,1.31,1.21,7,94,0.4,6.5,98,90,63,24,107,67,NA,132,132,108,55,NA,NA,NA,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,10C02,NA,0,0,0,MIN,0.36,1.27,3.7,89,0.4,6.3,75,60,59,22,147,94,NA,120,120,70,40,NA,NA,NA,0.1,Soybean,0,0,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,10C03,NA,0,0,0,MIN,0.32,1.39,2.6,67,0.8,5.3,71,50,41,17,111,77,NA,130,130,50,38,NA,NA,NA,0.1,Soybean,0.5,0,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,10C04,NA,0,0,0,MIN,2.08,1.1,5.6,81,1.1,5.8,59,86,56,17,53,42,NA,90,90,44,57,NA,NA,NA,0.1,Soybean,0.3,0,10,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1001,NA,0,0,0,MIN,2.52,1.15,6.6,72,1.8,5.6,190,89,49,17,51,41,NA,40,40,37,60,NA,NA,NA,0.1,Soybean,0.7,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1002,NA,0,0,0,MIN,3.28,1.06,7.5,74,2,5.5,161,110,50,16,41,35,NA,49,49,27,67,NA,NA,NA,0.1,Soybean,0.9,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1003,NA,0,0,0,MIN,3.37,1.13,6.8,67,2.2,5.2,178,63,50,13,63,48,NA,87,87,47,64,NA,NA,NA,0.1,Soybean,1.3,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1004,NA,0,0,0,MIN,2.76,1.2,6.4,73,1.8,5.6,123,53,55,14,81,59,NA,43,43,60,64,NA,NA,NA,0.1,Soybean,0.7,0,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1005,NA,0,0,0,MIN,1.8,1.2,6.3,80,1.3,5.8,124,65,59,16,92,65,NA,83,83,36,52,NA,NA,NA,0.1,Soybean,0.3,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1006,NA,0,0,0,MIN,1.14,1.21,5.6,86,0.8,6.1,117,62,61,19,81,58,NA,53,53,30,62,NA,NA,NA,0.2,Soybean,0,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1007,NA,0,0,0,MIN,2.15,1.16,7.6,89,0.8,6.2,111,60,65,20,84,57,NA,92,92,69,57,NA,NA,NA,0.1,Soybean,0,0,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1008,NA,0,0,0,MIN,2.15,1.14,6.7,85,1,6.2,143,54,62,19,53,40,NA,71,71,60,68,NA,NA,NA,0.1,Soybean,0,0,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1009,NA,0,0,0,M-O,4.95,1.12,9.1,78,2,5.7,137,57,61,14,69,57,NA,122,153,69,59,NA,NA,NA,0.2,Soybean,0,0,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1010,NA,0,0,0,M-O,4.44,1.07,10.2,84,1.7,5.9,102,67,59,22,52,43,NA,96,120,55,93,NA,NA,NA,0.2,Soybean,0,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,D1011,NA,0,0,0,M-O,4.44,1.09,7.4,64,2.6,5.4,55,64,47,13,60,54,NA,52,65,30,61,NA,NA,NA,0.1,Soybean,0,0,20,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F1001,NA,0,0,0,MIN,2.44,1.15,7,83,1.2,6,52,110,60,15,45,44,NA,79,79,45,58,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,20,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F1002,NA,0,0,0,MIN,1.19,1.27,4.1,77,1,5.9,156,69,53,15,78,64,NA,56,56,32,57,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F1003,NA,0,0,0,MIN,1.94,1.14,6.8,78,1.5,5.6,159,117,54,15,65,56,NA,40,40,30,58,NA,NA,NA,0.1,"Corn, grain",0.6,120 - 160,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F1004,NA,0,0,0,MIN,1.31,1.22,6,88,0.7,6.2,98,78,64,18,98,72,NA,40,40,24,44,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,10,0,0,2,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F2001,NA,0,0,0,MIN,0.92,1.26,3.9,81,0.8,5.9,125,58,55,18,96,68,NA,33,33,25,43,NA,NA,NA,0.1,Soybean,0,0,0,30,0,0,2,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F2002,NA,0,0,0,MIN,1.74,1.21,5.2,79,1.1,6,68,93,56,14,44,36,NA,41,41,29,51,NA,NA,NA,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F2003,NA,0,0,0,MIN,2.01,1.13,6.9,75,1.7,5.7,201,118,49,17,73,54,NA,37,37,31,60,NA,NA,NA,0.1,Soybean,0.6,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F2004,NA,0,0,0,MIN,2.15,1.17,5.6,74,1.4,5.7,122,106,51,14,74,54,NA,57,57,33,69,NA,NA,NA,0.2,Soybean,0.5,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F3001,NA,0,0,0,MIN,2.37,1.13,6.7,78,1.4,5.8,153,133,53,15,26,33,NA,66,66,26,57,NA,NA,NA,0.1,"Corn, grain",0.4,120 - 160,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F3002,NA,0,0,0,M-O,3.77,1.18,6.3,64,2.2,5.3,174,96,47,10,38,47,NA,64,80,26,60,NA,NA,NA,0.1,"Corn, grain",0.3,120 - 160,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F3003,NA,0,0,0,M-O,4.2,1.13,5.3,50,2.6,5.2,66,72,34,9,24,39,NA,39,49,17,67,NA,NA,NA,0.1,"Corn, grain",0.6,120 - 160,0,10,25,0,4,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F3004,NA,0,0,0,MIN,1.94,1.19,6,79,1.3,5.8,166,122,54,15,24,31,NA,72,72,31,58,NA,NA,NA,0.1,"Corn, grain",0.3,120 - 160,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,A5001,NA,0,0,0,MIN,0.76,1.19,4.2,78,0.9,5.8,68,31,58,16,82,66,NA,144,144,89,53,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,80,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,A5002,NA,0,0,0,MIN,0.97,1.23,6,91,0.5,6.3,44,46,69,18,107,76,NA,127,127,59,55,NA,NA,NA,0.2,"Corn, grain",0,120 - 160,40,50,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F4001,NA,0,0,0,M-O,4.2,1.22,6.3,57,2.7,5.2,130,69,43,9,77,64,NA,71,89,30,51,NA,NA,NA,0.1,Soybean,0.6,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F4002,NA,0,0,0,M-O,4.32,1.14,6.9,67,2.2,5.5,72,115,45,14,45,45,NA,44,55,20,62,NA,NA,NA,0.1,Soybean,0,0,0,0,0,0,4,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F4003,NA,0,0,0,ORG,8.54,1.02,9.5,63,3.5,5.3,72,136,45,10,38,43,NA,59,98,14,59,NA,NA,NA,0.2,Soybean,0,0,0,0,0,0,6,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F4004,NA,0,0,0,M-O,5.38,1.15,8.5,69,2.6,5.6,98,124,48,14,42,42,NA,60,75,20,58,NA,NA,NA,0.1,Soybean,0,0,0,0,0,0,4,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
SL022705,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,Resstation,NA,Lenoir,F4005,NA,0,0,0,M-O,4.2,1.12,7.9,64,2.9,5.3,70,148,44,11,40,42,NA,47,59,29,66,NA,NA,NA,0.1,Soybean,0.4,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/28/2020,Caswell
